chromosome	start	end	gene
19	5455426	5456867	ZNRF4
19	5558178	5568045	TINCR
19	5587010	5622991	SAFB2
19	5623164	5668337	SAFB
19	5681193	5691644	RPL36
19	5678433	5680907	C19orf70
19	5681047	5688533	HSD11B1L
19	5691845	5720301	LONP1
19	5720688	5778745	CATSPERD
19	5782971	5784776	PRR22
19	5784016	5785630	CTB-54O9.9
19	5785151	5791249	DUS3L
19	5823813	5828335	NRTN
19	5830637	5839742	FUT6
19	5842902	5851482	FUT3
19	5847478	5858250	AC024592.9
19	5866182	5903798	FUT5
19	5867626	5903714	AC024592.12
19	5891287	5903797	NDUFA11
19	5904869	5910864	VMAC
19	5914247	5915888	CAPS
19	5916150	5978151	RANBP3
19	5978414	6020374	CTC-232P5.1
19	5993175	6110545	RFX2
19	6067964	6077130	CTC-232P5.3
19	6135685	6193105	ACSBG2
19	6212966	6279959	MLLT1
19	6306153	6333640	ACER1
19	6361463	6368919	CLPP
19	6372444	6375040	ALKBH7
19	6375305	6375860	PSPN
19	6379580	6393471	GTF2F1
19	6413359	6424805	KHSRP
19	6416421	6416522	MIR3940
19	6426050	6433773	SLC25A41
19	6440075	6459746	SLC25A23
19	6464294	6467232	CRB3
19	6467218	6481819	DENND1C
19	6494330	6502595	TUBB4A
19	6531010	6535931	TNFSF9
19	6585850	6591163	CD70
19	6664566	6670599	TNFSF14
19	6677715	6720693	C3
19	6729925	6737614	GPR108
19	6739691	6751537	TRIP10
19	6752309	6767599	SH2D3A
19	6772737	6857118	VAV1
19	6887583	6940470	EMR1
19	6952511	6990857	EMR4P
19	7005023	7006085	RP11-1137G4.4
19	7011514	7013338	AC025278.1
19	7030589	7033022	MBD3L5
19	7037759	7040190	MBD3L4
19	7049332	7051746	MBD3L2
19	7056220	7058651	MBD3L3
19	7069471	7087979	ZNF557
19	7116638	7294045	INSR
19	7413848	7448271	CTB-133G6.1
19	7445850	7535131	CTD-2207O23.3
19	7504574	7537363	ARHGEF18
19	7541761	7553905	PEX11G
19	7562445	7573336	C19orf45
19	7571968	7584412	CTD-2207O23.12
19	7581004	7585912	ZNF358
19	7587512	7598895	MCOLN1
19	7599636	7626647	PNPLA6
19	7660788	7683190	CAMSAP3
19	7684411	7694451	XAB2
19	7694623	7696842	PET100
19	7696501	7698634	PCP2
19	7702005	7712759	STXBP2
19	7733930	7735334	RETN
19	7741514	7744712	C19orf59
19	7743387	7747740	CTD-3214H19.16
19	7745761	7747742	TRAPPC5
19	7753662	7767032	FCER2
19	7793843	7797057	CLEC4G
19	7804883	7812420	CD209
19	7828035	7834491	CLEC4M
19	7911429	7928588	EVI5L
19	7933605	7939326	CTD-3193O13.9
19	7944330	7945005	CTD-3193O13.10
19	7953390	7966901	LRRC8E
19	7963689	7968427	AC010336.1
19	7968776	7979363	MAP2K7
19	7981030	7983982	TGFBR3L
19	7985201	7988135	SNAPC2
19	7989372	7991051	CTXN1
19	7991625	8008805	TIMM44
19	8023463	8070492	ELAVL1
19	8117884	8127530	CCL25
19	8130286	8214730	FBN3
19	8274237	8327277	CERS4
19	8367011	8373239	CD320
19	8376168	8386280	NDUFA7
19	8386384	8388224	RPS28
19	8387468	8408146	KANK3
19	8429035	8439257	ANGPTL4
19	8439263	8455569	RAB11B-AS1
19	8454174	8454264	MIR4999
19	8455083	8469318	RAB11B
19	8483289	8503901	MARCH2
19	8509842	8553998	HNRNPM
19	8554940	8567996	PRAM1
19	8575462	8579044	ZNF414
19	8585674	8642461	MYO1F
19	8645126	8673183	ADAMTS10
19	8807751	8809172	ACTL9
19	8841316	8842371	OR2Z1
19	8920380	8943004	ZNF558
19	8943074	8953995	MBD3L1
19	8959520	9092018	MUC16
19	9203855	9204889	OR1M1
19	9212945	9213982	OR7G2
19	9225504	9226439	OR7G1
19	9236688	9237626	OR7G3
19	9251056	9274089	ZNF317
19	9296279	9299493	OR7D2
19	9324526	9325542	OR7D4
19	9361606	9362820	OR7E24
19	9404951	9420249	ZNF699
19	9434928	9454521	ZNF559
19	9435017	9493293	ZNF559-ZNF177
19	9488932	9493291	ZNF177
19	9523277	9531421	ZNF266
19	9577183	9609283	ZNF560
19	9638683	9647245	ZNF426
19	9676458	9695209	ZNF121
19	9718008	9732075	ZNF561
19	9732193	9745538	C19orf82
19	9759363	9785776	ZNF562
19	9800600	9811452	ZNF812
19	9868151	9879293	ZNF846
19	9920943	9929731	FBXL12
19	9938568	9940791	UBL5
19	9944755	9945689	CTD-2623N2.11
19	9945999	9960358	PIN1
19	9964394	10047228	OLFM2
19	10070237	10121147	COL5A3
19	10123925	10132955	RDH8
19	10148479	10184811	C3P1
19	10149030	10149089	MIR5589
19	10196806	10203921	C19orf66
19	10203017	10213472	ANGPTL6
19	10217071	10225414	PPAN-P2RY11
19	10217044	10225414	PPAN
19	10218327	10218411	SNORD105
19	10220433	10220511	SNORD105B
19	10222214	10226048	P2RY11
19	10225693	10230578	EIF3G
19	10244216	10305755	DNMT1
19	10334520	10341948	S1PR2
19	10341089	10341161	MIR4322
19	10362643	10370721	MRPL4
19	10381511	10397291	ICAM1
19	10397650	10399178	ICAM4
19	10400657	10407454	ICAM5
19	10415479	10420556	ZGLP1
19	10420721	10426691	FDX1L
19	10426888	10444316	RAVER1
19	10444452	10450499	ICAM3
19	10461209	10491352	TYK2
19	10501810	10514209	CDC37
19	10514134	10514214	MIR1181
19	10531331	10579169	PDE4A
19	10596796	10614417	KEAP1
19	10623623	10628607	S1PR5
19	10654594	10664094	ATG4D
19	10662798	10662880	MIR1238
19	10663761	10676713	KRI1
19	10677138	10679654	CDKN2D
19	10683348	10697990	AP1M2
19	10735934	10755235	SLC44A2
19	10751715	10752093	AC011475.1
19	10762538	10764520	ILF3-AS1
19	10764937	10803093	ILF3
19	10812127	10824041	QTRT1
19	10828807	10942579	DNM2
19	10829080	10829179	MIR638
19	10890930	10891011	MIR4748
19	10928102	10928172	MIR199A1
19	10943114	10946966	TMED1
19	10959078	10980466	C19orf38
19	10982189	11033448	CARM1
19	11033444	11039329	YIPF2
19	11039409	11040930	C19orf52
19	11071677	11172958	SMARCA4
19	11200038	11242839	LDLR
19	11256170	11266484	SPC24
19	11274944	11308243	KANK2
19	11309971	11373128	DOCK6
19	11350295	11352619	C19orf80
19	11406824	11437672	TSPAN16
19	11432722	11450344	RAB3D
19	11453454	11456722	TMEM205
19	11455977	11465620	CCDC159
19	11466174	11476370	DKFZP761J1410
19	11485361	11487627	SWSAP1
19	11488236	11494988	EPOR
19	11505001	11530004	RGL3
19	11531272	11545925	CCDC151
19	11546269	11561783	PRKCSH
19	11562141	11591848	ELAVL3
19	11594242	11616738	ZNF653
19	11616731	11639989	ECSIT
19	11649532	11661138	CNN1
19	11663858	11670051	ELOF1
19	11708235	11729950	ZNF627
19	11685507	11689794	ACP5
19	11750591	11797382	ZNF833P
19	11832080	11849788	ZNF823
19	11877907	11894893	ZNF441
19	11909345	11918908	ZNF491
19	11925099	11946016	ZNF440
19	11976772	11980306	ZNF439
19	11998670	12025144	ZNF69
19	12035883	12061578	ZNF700
19	12075869	12091196	ZNF763
19	12134010	12138009	CTD-2006C1.2
19	12125573	12146525	ZNF433
19	12154620	12163754	ZNF878
19	12175514	12192380	ZNF844
19	12203196	12222475	ZNF788
19	12242165	12251222	ZNF20
19	12256080	12267544	ZNF625
19	12273879	12300064	ZNF136
19	12305832	12348582	CTD-2666L21.1
19	12382627	12405628	ZNF44
19	12428291	12444502	ZNF563
19	12460185	12476447	ZNF442
19	12490003	12512088	CTD-3105H18.14
19	12500830	12512085	ZNF799
19	12502763	12551896	CTD-3105H18.16
19	12540521	12551926	ZNF443
19	12571998	12595643	ZNF709
19	12636184	12662343	ZNF564
19	12636534	12691789	CTD-2192J16.20
19	12688775	12721617	ZNF490
19	12721732	12742735	ZNF791
19	12757327	12777556	MAN2B1
19	12775642	12780211	CTD-2192J16.24
19	12777614	12786646	WDR83
19	12778885	12782170	WDR83OS
19	12786535	12792716	DHPS
19	12799731	12807457	FBXW9
19	12810008	12834810	TNPO2
19	12817263	12817332	SNORD41
19	12841454	12845589	C19orf43
19	12847953	12859137	ASNA1
19	12862516	12869220	BEST2
19	12873817	12886337	HOOK2
19	12897942	12898006	MIR5684
19	12902310	12904124	JUNB
19	12907634	12912673	PRDX2
19	12917394	12924451	RNASEH2A
19	12936296	12946230	RTBDN
19	12949348	12985765	MAST1
19	12986025	12992282	DNASE2
19	12995237	12997995	KLF1
19	13001840	13010783	GCDH
19	13009600	13030090	SYCE2
19	13031134	13031218	MIR5695
19	13033294	13044529	FARSA
19	13049421	13055303	CALR
19	13056702	13064456	RAD23A
19	13064972	13068050	GADD45GIP1
19	13080296	13085567	DAND5
19	13106422	13207015	NFIX
19	13209847	13213681	LYL1
19	13215721	13228381	TRMT1
19	13229151	13251955	NACC1
19	13254903	13261052	STX10
19	13262789	13265722	IER2
19	13317256	13617038	CACNA1A
19	13842574	13874110	CCDC130
19	13875363	13883680	MRI1
19	13884982	13889275	C19orf53
19	13890884	13900972	AC008686.1
19	13906274	13943044	ZSWIM4
19	13945330	13947103	MIR24-2
19	13947254	13947331	MIR27A
19	13947401	13947473	MIR23A
19	13988061	13991317	NANOS3
19	13985513	13985622	MIR181C
19	13985689	13985825	MIR181D
19	13993168	14016978	C19orf57
19	14017014	14041692	CC2D1A
19	14043166	14049289	PODNL1
19	14063304	14072254	DCAF15
19	14072350	14117097	RFX1
19	14138960	14141854	RLN3
19	14142560	14163743	IL27RA
19	14164177	14169971	PALM3
19	14183348	14185873	hsa-mir-1199
19	14192431	14196574	C19orf67
19	14198652	14201520	SAMD1
19	14202500	14228556	PRKACA
19	14230321	14247768	ASF1B
19	14247991	14282076	CTB-55O6.12
19	14260750	14316999	LPHN1
19	14444555	14454725	CTC-548K16.1
19	14492256	14519533	CD97
19	14519663	14530179	DDX39A
19	14551072	14582678	PKN1
19	14583278	14586174	PTGER1
19	14588574	14606944	GIPC1
19	14625582	14629232	DNAJB1
19	14640372	14676790	TECR
19	14640355	14640452	MIR639
19	14676890	14682874	NDUFB7
19	14693935	14721232	CLEC17A
19	14730051	14785683	EMR3
19	14800913	14832720	ZNF333
19	14834747	14835121	AC090427.1
19	14843205	14889349	EMR2
19	14938094	14945960	OR7A5
19	14909958	14911023	OR7C1
19	14951760	14952689	OR7A10
19	14991138	14992264	OR7A17
19	15052301	15053260	OR7C2
19	15060991	15083730	SLC1A6
19	15121556	15134081	CCDC105
19	15160195	15169104	CASP14
19	15197791	15199032	OR1I1
19	15218214	15225799	SYDE1
19	15225798	15236596	ILVBL
19	15270444	15311792	NOTCH3
19	15337730	15343243	EPHX3
19	15347647	15391262	BRD4
19	15464196	15490603	AKAP8
19	15490859	15529865	AKAP8L
19	15532334	15560762	WIZ
19	15560359	15560419	MIR1470
19	15562435	15575382	RASAL3
19	15579456	15590663	PGLYRP2
19	15619304	15663128	CYP4F22
19	15751710	15773635	CYP4F3
19	15783567	15807984	CYP4F12
19	15838834	15839862	OR10H2
19	15852203	15853153	OR10H3
19	15904761	15905892	OR10H5
19	15917817	15918936	OR10H1
19	15939771	15947130	UCA1
19	15988833	16008930	CYP4F2
19	16023383	16045645	CYP4F11
19	16059818	16060768	OR10H4
19	16126444	16138270	LINC00661
19	16144464	16152926	LINC00905
19	16178348	16213813	TPM4
19	16222439	16245044	RAB8A
19	16254505	16266471	HSH2D
19	16272179	16284336	CIB3
19	16296229	16302857	FAM32A
19	16308745	16346156	AP1M1
19	16435628	16438685	KLF2
19	16466050	16582823	EPS15L1
19	16589868	16607003	CALR3
19	16607122	16632161	C19orf44
19	16628700	16653341	CHERP
19	16660642	16683193	SLC35E1
19	16685730	16739017	MED26
19	16688462	16770915	CTC-429P9.4
19	16755556	16770968	SMIM7
19	16771938	16800840	TMEM38A
19	16830791	16928774	NWD1
19	16940218	16991164	SIN3B
19	16999671	17003417	F2RL3
19	17003758	17137625	CPAMD8
19	17160539	17186423	HAUS8
19	17186591	17324104	MYO9B
19	17326168	17330638	USE1
19	17337013	17340028	OCEL1
19	17342692	17356749	NR2F6
19	17346749	17366257	AC010646.3
19	17359985	17375605	USHBP1
19	17378195	17390146	BABAM1
19	17392454	17398455	ANKLE1
19	17402940	17414282	ABHD8
19	17416477	17417652	MRPL34
19	17420340	17434110	DDA1
19	17434032	17445638	ANO8
19	17448364	17452831	GTPBP3
19	17462257	17488159	PLVAP
19	17513748	17516457	BST2
19	17529890	17536141	MVB12A
19	17546318	17559376	TMEM221
19	17547420	17571613	CTD-2521M24.10
19	17566234	17571763	NXNL1
19	17581253	17616977	SLC27A1
19	17622438	17632097	PGLS
19	17634110	17664648	FAM129C
19	17666403	17693968	COLGALT1
19	17712137	17799008	UNC13A
19	17830161	17845325	MAP1S
19	17858527	17899366	FCHO1
19	17905919	17923891	B3GNT3
19	17927323	17932383	INSL3
19	17935595	17958841	JAK3
19	17970685	17974125	RPL18A
19	17973397	17973529	SNORA68
19	17982782	18005983	SLC5A5
19	18045905	18054800	CCDC124
19	18062102	18110889	KCNN1
19	18118977	18124911	ARRDC2
19	18169805	18209754	IL12RB1
19	18208603	18262502	MAST3
19	18263928	18281350	PIK3R2
19	18284477	18288927	IFI30
19	18303992	18307552	MPV17L2
19	18307594	18314884	RAB3A
19	18318771	18366229	PDE4C
19	18367908	18385319	KIAA1683
19	18390563	18392432	JUND
19	18392887	18392971	MIR3188
19	18417040	18434084	LSM4
19	18451397	18480760	PGPEP1
19	18496968	18499986	GDF15
19	18497372	18497444	MIR3189
19	18501954	18508427	LRRC25
19	18530165	18545372	SSBP4
19	18545198	18549111	ISYNA1
19	18553473	18632937	ELL
19	18642572	18654470	FKBP8
19	18669922	18680188	KXD1
19	18682670	18688360	UBA52
19	18704047	18717660	CRLF1
19	18699535	18703146	C19orf60
19	18718240	18731849	TMEM59L
19	18747775	18781309	KLHL26
19	18794488	18893004	CRTC1
19	18893583	18902123	COMP
19	18942747	18979045	UPF1
19	18979361	19006905	GDF1
19	18979361	19006953	CERS1
19	19010323	19030206	COPE
19	19030484	19039436	DDX49
19	19040012	19050444	HOMER3
19	19103176	19144832	SUGP2
19	19144387	19168987	ARMC6
19	19174808	19223697	SLC25A42
19	19230424	19249302	TMEM161A
19	19256376	19302940	MEF2BNB-MEF2B
19	19256562	19302967	MEF2B
19	19287715	19303398	MEF2BNB
19	19303039	19312678	RFXANK
19	19312225	19314233	NR2C2AP
19	19322782	19363042	NCAN
19	19366450	19373605	HAPLN4
19	19375175	19384097	TM6SF2
19	19387320	19431653	SUGP1
19	19431490	19468566	MAU2
19	19496642	19619740	GATAD2A
19	19545872	19545967	MIR640
19	19623230	19626838	TSSK6
19	19626564	19639007	NDUFA13
19	19639704	19648390	YJEFN3
19	19627036	19646885	CTC-260F20.3
19	19649074	19657468	CILP2
19	19672522	19729725	PBX4
19	19734478	19739739	LPAR2
19	19740285	19754476	GMIP
19	19756012	19774502	ATP13A1
19	19779663	19794315	ZNF101
19	19821280	19843906	ZNF14
19	19884687	19887232	LINC00663
19	19902620	19932560	ZNF506
19	19976714	20005483	ZNF253
19	20011870	20046384	ZNF93
19	20047769	20048639	AC007204.1
19	20115227	20150315	ZNF682
19	20188830	20230561	ZNF90
19	20278083	20311299	ZNF486
19	20451078	20607775	ZNF826P
19	20510081	20510163	MIR1270-1
19	20579240	20579322	MIR1270-2
19	20726237	20748541	ZNF737
19	20802867	20844399	ZNF626
19	20959231	20990128	ZNF66
19	21106094	21133503	ZNF85
19	21203426	21242856	ZNF430
19	21265006	21305954	ZNF714
19	21324843	21368805	ZNF431
19	21473962	21512212	ZNF708
19	21541732	21562102	ZNF738
19	21579931	21610375	ZNF493
19	21634842	21646686	CTD-2561J22.5
19	21666517	21686040	LINC00664
19	21688366	21720880	ZNF429
19	21770234	21776808	RP11-678G14.4
19	21905568	21950430	ZNF100
19	21933549	21936240	RP11-420K14.6
19	21990128	22019010	ZNF43
19	22153993	22193745	ZNF208
19	22235291	22274282	ZNF257
19	22361893	22379753	ZNF676
19	22469210	22499978	ZNF729
19	22573821	22605148	ZNF98
19	22703797	22710751	CTC-457E21.1
19	22715428	22716296	CTC-457E21.2
19	22779059	22786352	CTC-457E21.3
19	22798359	22806773	AC011516.2
19	22817126	22850472	ZNF492
19	22940116	22966909	ZNF99
19	23158270	23185978	ZNF728
19	23197877	23206499	CTD-2291D10.2
19	23237625	23244067	CTD-2291D10.1
19	23299777	23330021	ZNF730
19	23404401	23433162	ZNF724P
19	23437855	23440741	RP11-15H20.5
19	23540498	23578362	ZNF91
19	23835603	23870004	ZNF675
19	23921997	23941693	ZNF681
19	23945816	24010937	RPSAP58
19	24097692	24117286	ZNF726
19	24101883	24140732	CTB-92J24.3
19	24269995	24312654	ZNF254
19	24345172	24346227	HAVCR1P1
19	28221181	28237138	LINC00662
19	28982771	29123635	AC005616.1
19	29456038	29460055	LINC00906
19	29493462	29504862	CTD-2081K17.2
19	29698173	29704448	UQCRFS1
19	29777918	30016659	CTC-525D6.1
19	30017406	30055386	VSTM2B
19	30094924	30106707	POP4
19	30155963	30166364	PLEKHF1
19	30193310	30205963	C19orf12
19	30302805	30315215	CCNE1
19	30433158	30506607	URI1
19	30863319	31048966	ZNF536
19	31640362	31640757	AC020952.1
19	31765851	31840453	TSHZ3
19	32078946	32086626	AC011525.2
19	32516801	32530763	CTC-360P9.3
19	32592994	32596822	AC011518.1
19	32836500	32878573	ZNF507
19	32880956	32896466	AC007773.2
19	32895915	32896466	AC007773.3
19	32897031	32976795	DPY19L3
19	33071974	33078333	PDCD5
19	33087913	33166105	ANKRD27
19	33166313	33169206	RGS9BP
19	33182867	33204702	NUDT19
19	33210979	33281714	TDRD12
19	33321421	33360672	SLC7A9
19	33369902	33462869	CEP89
19	33463156	33469128	C19orf40
19	33469499	33555794	RHPN2
19	33571786	33621448	GPATCH1
19	33623000	33666701	WDR88
19	33685490	33698694	LRP3
19	33699570	33716756	SLC7A10
19	33790840	33793470	CEBPA
19	33793763	33795960	CEBPA-AS1
19	33864236	33873592	CEBPG
19	33877856	34012700	PEPD
19	34046474	34048376	CTD-2329C7.2
19	34175434	34264414	CHST8
19	34289291	34305148	KCTD15
19	34663471	34720420	LSM14A
19	34745442	34846491	KIAA0355
19	34855645	34893061	GPI
19	34887220	34900269	RP11-618P17.4
19	34895289	34917072	PDCD2L
19	34919268	34960853	UBA2
19	34972543	34997258	WTIP
19	35033367	35036300	ZNF807
19	35067638	35068606	SCGB1B2P
19	35084347	35166604	SCGB2B2
19	35136567	35136975	SCGB2B3P
19	35168583	35177297	ZNF302
19	35225854	35233091	ZNF181
19	35248981	35264120	ZNF599
19	35307061	35323773	CTC-523E23.4
19	35382933	35389847	LINC00904
19	35396219	35399092	CTC-523E23.6
19	35417807	35436074	ZNF30
19	35447258	35454953	ZNF792
19	35491191	35517373	GRAMD1A
19	35521725	35525174	SCN1B
19	35531410	35557475	HPN
19	35549963	35597208	HPN-AS1
19	35596873	35598141	AC020907.1
19	35607166	35614559	FXYD3
19	35615417	35626104	LGI4
19	35630926	35633954	FXYD1
19	35634154	35645204	FXYD7
19	35645676	35660783	FXYD5
19	35715703	35719632	FAM187B
19	35739623	35758863	LSR
19	35759968	35770715	USF2
19	35771619	35776046	HAMP
19	35783028	35804707	MAG
19	35820090	35838258	CD22
19	35836416	35836530	MIR5196
19	35842445	35843367	FFAR1
19	35849362	35851387	FFAR3
19	35861831	35863855	GPR42
19	35896509	35907742	AC002511.1
19	35939203	35942669	FFAR2
19	35978228	35981433	KRTDAP
19	35988122	36004554	DMKN
19	36014269	36019212	SBSN
19	36024314	36036218	GAPDHS
19	36032484	36036394	AD000090.2
19	36036497	36038428	TMEM147
19	36040945	36054560	ATP4A
19	36103672	36116251	HAUS5
19	36119951	36128588	RBM42
19	36132647	36135773	ETV2
19	36139125	36149763	COX6B1
19	36157715	36169367	UPK1A
19	36158850	36164193	UPK1A-AS1
19	36195429	36207940	ZBTB32
19	36208921	36229779	KMT2B
19	36230155	36233348	IGFLR1
19	36233433	36236346	U2AF1L4
19	36236015	36237911	PSENEN
19	36239262	36245420	LIN37
19	36245469	36248980	HSPB6
19	36249054	36260090	C19orf55
19	36266477	36279724	ARHGAP33
19	36279778	36288787	AC002398.5
19	36290892	36304201	PRODH2
19	36316866	36342739	NPHS1
19	36347824	36358011	KIRREL2
19	36359347	36370690	APLP1
19	36379143	36391552	NFKBID
19	36393382	36395279	HCST
19	36395312	36399197	TYROBP
19	36426452	36436669	LRFN3
19	36486090	36487220	SDHAF1
19	36494212	36499695	SYNE4
19	36500026	36505141	ALKBH6
19	36505410	36536874	AC002116.7
19	36505562	36523795	CLIP3
19	36525887	36545664	THAP8
19	36545839	36596005	WDR62
19	36602105	36604613	OVOL3
19	36604612	36606248	POLR2I
19	36605888	36616847	TBCB
19	36630477	36641254	CAPNS1
19	36641824	36643771	COX7A1
19	36673196	36705983	ZNF565
19	36705504	36729673	ZNF146
19	36815839	36822551	LINC00665
19	36827162	36870101	ZFP14
19	36882862	36909558	ZFP82
19	36912438	36913436	CTD-3162L10.5
19	36936021	36980463	ZNF566
19	36980551	36981942	CTD-2630F21.1
19	37001597	37019562	ZNF260
19	37035288	37064154	ZNF529
19	37063972	37085610	AC092295.7
19	37096221	37119499	ZNF382
19	37128891	37157739	ZNF461
19	37176367	37178312	AC074138.3
19	37202142	37212223	ZNF567
19	37234387	37263716	ZNF850
19	37264055	37267980	CTD-2162K18.4
19	37288465	37319003	CTD-2162K18.5
19	37308330	37329286	ZNF790
19	37342065	37370471	ZNF345
19	37379026	37406923	ZNF829
19	37407243	37441990	ZNF568
19	37569382	37621213	ZNF420
19	37583921	37697976	CTC-454I21.3
19	37641004	37663615	ZNF585A
19	37672481	37701451	ZNF585B
19	37709182	37734823	ZNF383
19	37756972	37762420	CTD-3220F14.1
19	37825580	37855357	HKR1
19	37862063	37881672	ZNF527
19	37902057	37958339	ZNF569
19	37959982	37976242	ZNF570
19	37996481	37997948	CTD-3064H18.1
19	38014307	38034237	ZNF793
19	38039849	38078249	ZNF571-AS1
19	38042308	38104996	ZNF540
19	38053552	38085672	ZNF571
19	38121910	38146313	ZFP30
19	38158652	38183223	ZNF781
19	38187264	38210691	ZNF607
19	38229188	38264391	ZNF573
19	38308051	38317278	CTD-2554C21.2
19	38314362	38345836	AC016582.2
19	38375572	38397317	WDR87
19	38397868	38699012	SIPA1L3
19	38702343	38714890	DPF1
19	38755098	38783254	SPINT2
19	38741877	38747231	PPP1R14A
19	38779791	38795550	CTB-102L5.4
19	38794801	38795649	C19orf33
19	38795758	38806603	YIF1B
19	38810484	38819660	KCNK6
19	38826415	38861583	CATSPERG
19	38865176	38874464	PSMD8
19	38874905	38878666	GGN
19	38880840	38886868	SPRED3
19	38888821	38890521	AC005789.11
19	38893775	38899724	FAM98C
19	38900480	38916802	RASGRP4
19	38924470	39078060	RYR1
19	39078281	39108564	MAP4K1
19	39109737	39127595	EIF3K
19	39138310	39222223	ACTN4
19	39221199	39235114	CAPN12
19	39261611	39264132	LGALS7
19	39279851	39282389	LGALS7B
19	39292319	39304004	LGALS4
19	39306062	39322645	ECH1
19	39308111	39330818	AC104534.3
19	39327028	39340973	HNRNPL
19	39359622	39368919	RINL
19	39369197	39390463	SIRT2
19	39390639	39399526	NFKBIB
19	39399620	39402798	CCER2
19	39406204	39421401	SARS2
19	39406044	39440495	CTC-360G5.8
19	39421594	39423802	MRPS12
19	39432044	39466550	FBXO17
19	39514693	39523236	FBXO27
19	39574945	39602133	PAPL
19	39616454	39670041	PAK4
19	39687601	39692524	NCCRP1
19	39693471	39694906	SYCN
19	39734246	39735646	IFNL3
19	39737773	39739219	IFNL4
19	39759154	39760732	IFNL2
19	39786965	39789313	IFNL1
19	39797208	39805976	LRFN1
19	39818997	39826825	GMFG
19	39833108	39875566	SAMD4B
19	39876492	39881835	PAF1
19	39881951	39891277	MED29
19	39897453	39900052	ZFP36
19	39900263	39900318	MIR4530
19	39903225	39916154	PLEKHG2
19	39923847	39926588	RPS16
19	39932283	39967310	SUPT5H
19	39930212	39932082	AC011500.1
19	39971052	39980568	TIMM50
19	39989608	39999121	DLL3
19	40005753	40011326	SELV
19	40021630	40023494	EID2B
19	40028890	40030870	EID2
19	40093164	40098116	LGALS13
19	40129325	40133041	AC005176.2
19	40146534	40151287	LGALS16
19	40170014	40176361	LGALS17A
19	40195121	40199953	LGALS14
19	40221890	40228668	CLC
19	40267235	40276775	LEUTX
19	40315990	40324274	DYRK1B
19	40325098	40337054	FBL
19	40353963	40440533	FCGBP
19	40476912	40487348	PSMC4
19	40502983	40523514	ZNF546
